KBUF,42.94049835,-78.73220062
KBDL,41.9388999939,-72.68319702149999
KPBI,26.68320083618164,-80.09559631347656
KRNO,39.49909973144531,-119.76799774169922
KJAX,30.49410057067871,-81.68789672851562
KELP,31.80719948,-106.3779984
KSMF,38.69540023803711,-121.59100341796875
PHOG,20.8986,-156.429993
KOKC,35.39310073852539,-97.60070037841797
KORF,36.89459991455078,-76.20120239257812
KLGB,33.81769943,-118.1520004
KPVD,41.732601165771484,-71.42040252685547
KOSH,43.98440170288086,-88.55699920654297
KBUR,34.20069885253906,-118.35900115966797
KHPN,41.06700134277344,-73.70760345458984
KSDF,38.1744,-85.736
KONT,34.055999755859375,-117.60099792480469
KSYR,43.11119842529297,-76.1063003540039
KALB,42.74829864501953,-73.80169677734375
KOMA,41.303199768066406,-95.89409637451172
KRIC,37.50519943237305,-77.3197021484375
KCHS,32.89860153,-80.04049683
KBOI,43.56439972,-116.2229996
KBHM,33.56290054,-86.75350189
KSAV,32.12760162,-81.20210266
KROC,43.118900299072266,-77.67240142822266
KGEG,47.61989974975586,-117.53399658203125
KBFI,47.529998779296875,-122.302001953125
KRSW,26.53619956970215,-81.75520324707031
KDAY,39.902400970458984,-84.21939849853516
KPWM,43.64619827,-70.30930328
KICT,37.649898529052734,-97.43309783935547
KSBA,34.42620087,-119.8399963
KMHT,42.93259811401367,-71.43569946289062
KVGT,36.21070098877,-115.19400024414
KPSP,33.8297004699707,-116.50700378417969
KCOS,38.805801391602,-104.70099639893
KGRR,42.88079834,-85.52279663
KDSM,41.534000396728516,-93.66310119628906
KMSN,43.13990020751953,-89.3375015258789
KLIT,34.729400634799994,-92.2242965698
KGSO,36.097801208496094,-79.93730163574219
KTUL,36.19839859008789,-95.88809967041016
KBTV,44.471900939899996,-73.15329742429999
PHKO,19.738800048828125,-156.04600524902344
KTEB,40.85010147089999,-74.060798645
KSMO,34.015800476100004,-118.450996399
KMRY,36.58700180053711,-121.84300231933594
KVNY,34.209800720215,-118.48999786377
KPNS,30.473400115967,-87.186599731445
KRAP,44.0452995300293,-103.05699920654297
KTLH,30.396499633789062,-84.35030364990234
KFAT,36.77619934082031,-119.71800231933594
KNEW,30.042400360107,-90.028297424316
KSAF,35.617099762,-106.088996887
KBLI,48.79280090332031,-122.53800201416016
KEYW,24.556100845336914,-81.75959777832031
KTYS,35.81100082,-83.9940033
KLEX,38.0364990234375,-84.60590362548828
KAPA,39.57009888,-104.848999
KBGR,44.80739974975586,-68.8281021118164
KGSP,34.8956985474,-82.2189025879
KDAB,29.179899,-81.058098
KPDK,33.8755989075,-84.3020019531
KMYF,32.815700531,-117.13999939
KLBB,33.66360092163086,-101.822998046875
KSRQ,27.39539909362793,-82.55439758300781
KISM,28.2898006439,-81.4371032715
KPIE,27.91020012,-82.68740082
KFXE,26.1972999573,-80.1707000732
KCMA,34.21369934082031,-119.09400177001953
KCCR,37.9897003174,-122.056999207
KLVK,37.6934013367,-121.819999695
KSEZ,34.848598480225,-111.78800201416
KAPC,38.2132,-122.280998
KCHA,35.035301208496094,-85.20379638671875
KCHO,38.13859939575195,-78.4529037475586
KCRQ,33.12829971,-117.2799988
KSDL,33.622898101807,-111.91100311279
KBIL,45.807701110839844,-108.54299926757812
KSAC,38.5125007629,-121.492996216
KWVI,36.9356994629,-121.790000916
KSTS,38.50899887,-122.8130035
KAMA,35.219398498535156,-101.70600128173828
KGRB,44.48509979248047,-88.12960052490234
KCAK,40.916099548339844,-81.44219970703125
KEUG,44.12459945678711,-123.21199798583984
KMDT,40.1935005188,-76.7633972168
KBED,42.47000122,-71.28900146
KPAO,37.461101532,-122.114997864
KSQL,37.511901855469,-122.25
KCAE,33.93880081176758,-81.11949920654297
KCID,41.884700775146484,-91.71080017089844
KORL,28.545499801636,-81.332901000977
KHSV,34.637199401855,-86.775100708008
KAVL,35.43619918823242,-82.54180145263672
KPRC,34.65449905,-112.4199982
KSBP,35.236801147499996,-120.641998291
PAFA,64.81510162,-147.8560028
PHLI,21.97599983215332,-159.33900451660156
KSGF,37.24570084,-93.38860321
KISP,40.79520035,-73.10019684
KAVP,41.338500976599995,-75.72339630130001
KPRB,35.67290115,-120.6269989
KHND,35.9728012085,-115.134002686
KLAL,27.988899231,-82.0186004639
KAPF,26.1525993347,-81.7752990723
KSFB,28.777599334716797,-81.23750305175781
KFLG,35.13850021,-111.6709976
KGCN,35.95240020751953,-112.14700317382812
KOPF,25.90699959,-80.27839661
KMOB,30.691200256348,-88.242797851562
KGNV,29.6900997162,-82.2717971802
KSWF,41.50410079956055,-74.10479736328125
KDVT,33.6883010864,-112.083000183
KRST,43.90829849243164,-92.5
KJAC,43.6072998046875,-110.73799896240234
PHTO,19.721399307250977,-155.04800415039062
KPAE,47.90629959,-122.2819977
KPUB,38.289100646972656,-104.49700164794922
KAVX,33.4049,-118.416
KL35,34.2638015747,-116.856002808
KADS,32.9686012268,-96.8364028931
KMVY,41.3931007385,-70.6143035889
KGTF,47.48199844,-111.3710022
KILM,34.270599365234375,-77.90260314941406
KTVL,38.89390182495117,-119.99500274658203
KFHR,48.5219993591,-123.024002075
KFUL,33.8720016479,-117.980003357
KSGJ,29.959199905396,-81.339797973633
KVCB,38.376800537109375,-121.96199798583984
KMYR,33.6796989441,-78.9282989502
KSBN,41.70869827270508,-86.31729888916016
KMFR,42.37419891357422,-122.87300109863281
KACK,41.25310135,-70.06020355
KNYL,32.65660095,-114.6060028
KBFL,35.43360138,-119.0569992
KFRG,40.7288017273,-73.4133987427
KF70,33.5741996765,-117.127998352
KSEE,32.826198577881,-116.97200012207
KRHV,37.332901001,-121.819000244
KFWA,40.97850037,-85.19509888
KRDD,40.50899887,-122.2929993
KGON,41.330101013183594,-72.04509735107422
KIFP,35.15739822,-114.5599976
KHIO,45.540401,-122.949997
KSGU,37.0363888889,-113.510305556
KO22,38.030399322499996,-120.415000916
KHWD,37.659198761,-122.122001648
KBTR,30.53319931,-91.14959717
KTOL,41.58679962,-83.80780029
KLNK,40.85100173950195,-96.75920104980469
KSMX,34.89889908,-120.4570007
KLUK,39.10329819,-84.41860199
KASE,39.22320175,-106.8690033
KMTH,24.72610092,-81.05139923
KTOA,33.803398132324,-118.33999633789
KTCY,37.68899917602539,-121.44200134277344
KROA,37.325500488299994,-79.975402832
KABE,40.652099609375,-75.44080352783203
KFAR,46.92070007324219,-96.81580352783203
KFNT,42.96540069580078,-83.74359893798828
KFTW,32.8198013306,-97.36239624019998
KBKL,41.51750183105469,-81.68329620361328
KVRB,27.655599594116,-80.417900085449
KHFD,41.736698150635,-72.649398803711
KOXR,34.200801849365,-119.20700073242
KTRK,39.319999694799996,-120.13999939
3O8,36.24800109863281,-120.23799896240234
KHAF,37.513401031499995,-122.500999451
KFFZ,33.4608001709,-111.727996826
KDVO,38.143600463867,-122.55599975586
KO69,38.25780106,-122.6060028
KBDR,41.16350173950195,-73.1261978149414
KCMI,40.03919983,-88.27809906
KGJT,39.1223983765,-108.527000427
KAZO,42.234901428222656,-85.5521011352539
KBJC,39.90879822,-105.1169968
KIWA,33.30780029,-111.6549988
KRBL,40.1506996155,-122.251998901
KCRW,38.37310028076172,-81.59320068359375
KGPT,30.40730094909668,-89.07009887695312
KJAN,32.3111991882,-90.0758972168
KCYS,41.15570068,-104.8119965
KMLB,28.102800369262695,-80.64530181884766
KMAF,31.9424991607666,-102.2020034790039
KMKC,39.123199462890625,-94.5927963256836
KOGD,41.195899963379,-112.0120010376
KSCK,37.894199371338,-121.2379989624
KBLH,33.6192016602,-114.717002869
KSDM,32.572299957275,-116.98000335693
KRBD,32.6809005737,-96.8682022095
KMLI,41.44850158691406,-90.50749969482422
KBIS,46.772701263427734,-100.74600219726562
KELM,42.1599006652832,-76.8916015625
KLAN,42.77870178222656,-84.58740234375
KMSO,46.91630173,-114.0910034
KPSM,43.0778999329,-70.8233032227
KFSD,43.582000732400004,-96.741897583
KLNS,40.121700286865234,-76.29609680175781
KMOD,37.62580109,-120.9540024
KPOU,41.6265983581543,-73.88420104980469
KFTY,33.7790985107,-84.5214004517
KGFL,43.3412017822,-73.6102981567
KRAL,33.95190048,-117.4449997
KEEN,42.898399353027344,-72.27079772949219
KPGA,36.92610168,-111.447998
KTRM,33.62670135498,-116.16000366211
KAUN,38.95479965,-121.0820007
KDWH,30.0618000031,-95.55280303960001
KHII,34.571098,-114.358002
KTRI,36.47520065307617,-82.40740203857422
KPHF,37.13190079,-76.49299622
KCLL,30.58860016,-96.36380005
KHYA,41.66930008,-70.28040314
KLSE,43.879002,-91.256699
KPFN,30.212099,-85.6828
KORH,42.26729965209961,-71.87570190429688
KFPR,27.49510002,-80.36830139
KWJF,34.74110031,-118.2190018
KMHR,38.55390167,-121.2979965
KC83,37.828399658203125,-121.6259994506836
KCGZ,32.954899,-111.766998
KCNO,33.97470093,-117.637001
KHEF,38.72140121,-77.51540375
KASH,42.7817001343,-71.51480102539999
KRNT,47.4930992126,-122.216003418
KCRP,27.77039909362793,-97.5011978149414
KBMI,40.47710037,-88.91590118
KRFD,42.19540023803711,-89.09719848632812
KDLH,46.8420982361,-92.19360351559999
KIPT,41.241798400878906,-76.92109680175781
KEGE,39.64260101,-106.9179993
KIGM,35.259498596191406,-113.93800354003906
KRYY,34.01319885,-84.59860229
KTMB,25.6478996277,-80.432800293
KCDW,40.875198364300005,-74.2814025879
KLCI,43.5727005005,-71.4188995361
KMEV,39.00030136,-119.7509995
KOWD,42.1904983521,-71.1728973389
KPWA,35.53419876,-97.64710236
KCPR,42.90800095,-106.4639969
KFSM,35.33660125732422,-94.36740112304688
KMGM,32.30059814,-86.39399719
KACY,39.45759963989258,-74.57720184326172
KBZN,45.77750015,-111.1529999
KMFE,26.17580032,-98.23860168
KIAG,43.1072998046875,-78.94619750976562
KSNS,36.662799835205,-121.60600280762
KMMU,40.799400329589844,-74.41490173339844
KMER,37.38050079,-120.5680008
KXNA,36.281898,-94.306801
KIPL,32.834201812699995,-115.57900238
KITH,42.49100112915039,-76.4583969116211
KCRG,30.3362998962,-81.51439666750001
KFDK,39.417598724399994,-77.3742980957
KFFA,36.0181999207,-75.67130279540001
KFCM,44.8272018433,-93.45709991460001
KPVF,38.724201202393,-120.75299835205
KPVC,42.0718994141,-70.2213973999
KRYN,32.1422004699707,-111.17500305175781
KPIA,40.664199829100006,-89.6932983398
KSHV,32.44660186767578,-93.82559967041016
KAHN,33.94860076904297,-83.32630157470703
KCDC,37.70100021362305,-113.0989990234375
KTTN,40.27669906616211,-74.8134994506836
KACT,31.611299514770508,-97.23049926757812
KGLS,29.265300750732422,-94.86039733886719
KABI,32.4113006592,-99.68190002440001
KMMV,45.19440079,-123.1360016
KMCC,38.66759872,-121.401001
KATW,44.258098602299995,-88.5190963745
KAWO,48.16070175,-122.1589966
KCIC,39.79539871,-121.8580017
KPOC,34.091598510742,-117.78199768066
KOCF,29.17259979,-82.22419739
KPGD,26.92020035,-81.9905014
KGIF,28.06290054,-81.75330353
KEVV,38.0369987488,-87.5324020386
KGFK,47.949299,-97.176102
KHLN,46.6068000793457,-111.98300170898438
KSJT,31.35770034790039,-100.49600219726562
KTVC,44.74140167236328,-85.58219909667969
KHVN,41.26369858,-72.88680267
KDET,42.40919876,-83.00990295
KYIP,42.23789978,-83.53040314
KOLM,46.9693985,-122.9029999
KUKI,39.125999450684,-123.20099639893
KBHB,44.45000076,-68.3615036
KHHR,33.922798,-118.334999
KCHD,33.2691,-111.810997
KPWK,42.114222,-87.901494
KEMT,34.086101532,-118.035003662
CVH,36.8932991028,-121.410003662
K1O2,38.9906005859,-122.901000977
KLZU,33.97809982,-83.96240234
KLXV,39.220298767100005,-106.317001343
KE16,37.08160019,-121.5970001
KSPS,33.98880005,-98.49189758
KCNM,32.337501525878906,-104.26300048828125
KIDA,43.51459884643555,-112.07099914550781
KLBF,41.12620163,-100.6839981
PAJN,58.35499954223633,-134.5760040283203
KPWT,47.490200042725,-122.76499938965
KOSU,40.0797996521,-83.072998046875
KPTK,42.665500640869,-83.420097351074
KSSI,31.15180016,-81.39129639
KFMY,26.58659935,-81.86329650879999
KSGR,29.622299194336,-95.65650177002
KUNV,40.8493003845,-77.84870147710001
KL08,33.2589988708,-116.320999146
KFNL,40.4518013,-105.011001587
KHMT,33.7340011597,-117.023002625
KJVL,42.620300293,-89.0416030884
KOKB,33.217300415039,-117.35399627686
KPHK,26.78499985,-80.69339752
KO88,38.19340133666992,-121.7040023803711
KVIS,36.3186988831,-119.392997742
KJGG,37.239200592041016,-76.71610260009766
KBRO,25.90679931640625,-97.4259033203125
KFAY,34.9911994934082,-78.88030242919922
KLRD,27.543800354003906,-99.46160125732422
KSLN,38.79100036621094,-97.6521987915039
KTYR,32.35409927368164,-95.40239715576172
KEKO,40.82490158081055,-115.79199981689453
KSAW,46.353599548300004,-87.395401001
KBAF,42.157799,-72.715599
KLWM,42.717201232899995,-71.1233978271
KDPA,41.90779877,-88.24859619
KCON,43.20270157,-71.50229645
KDAG,34.85369873,-116.7870026
KCRE,33.8116989136,-78.72389984130001
KBID,41.1680984497,-71.577796936
KDTS,30.40010071,-86.47149658
KMPI,37.5108985901,-120.040000916
KSPB,45.770999908447266,-122.86199951171875
KVNC,27.071599960327,-82.440299987793
KWLW,39.51639938,-122.2180023
KSPI,39.84410095,-89.67790222
KAGS,33.36989974975586,-81.9645004272461
KMBS,43.532901763916016,-84.07959747314453
KSUX,42.40259933,-96.38439941
KBGM,42.20869827,-75.97979736
KEAU,44.86579895019531,-91.48429870605469
KGRI,40.967498779296875,-98.30960083007812
KLMT,42.15610122680664,-121.73300170898438
KLYH,37.326698303222656,-79.20040130615234
KGPI,48.31050109863281,-114.25599670410156
KSTP,44.93450164794922,-93.05999755859375
KTIX,28.514799118042,-80.799201965332
KWYS,44.68840027,-111.1179962
KAST,46.158000946,-123.878997803
KAPV,34.575298309299995,-117.185997009
K61B,35.9474983215,-114.861000061
KBKV,28.47360039,-82.45539856
KORS,48.7081985474,-122.910003662
KGTU,30.678800582885742,-97.67939758300781
KHXD,32.2243995667,-80.6975021362
KMHV,35.05939865,-118.1520004
KRNM,33.03919982910156,-116.91500091552734
KTMK,45.4182014465,-123.814002991
KACV,40.97809982299805,-124.10900115966797
KCSG,32.516300201416016,-84.93890380859375
KHOT,34.47800064086914,-93.09619903564453
KLEB,43.626098632799994,-72.30419921880001
KGGG,32.38399887084961,-94.71150207519531
KOTH,43.41709899902344,-124.24600219726562
KRDG,40.378501892089844,-75.96520233154297
KSUS,38.662101745605,-90.652000427246
KPSC,46.26470184326172,-119.11900329589844
KBWG,36.964500427199994,-86.41970062259999
KTIW,47.26789856,-122.5780029
KGMU,34.847900390599996,-82.34999847410002
KMCE,37.28469849,-120.5139999
KAEG,35.145198822021484,-106.79499816894531
KBDN,44.09479904,-121.2009964
K11R,30.21899986,-96.3742981
KBVS,48.4709014893,-122.42099762
KO61,38.683998107910156,-120.98799896240234
KAJO,33.897701263427734,-117.60199737548828
KDTO,33.2006988525,-97.19799804690001
K1B1,42.2913017273,-73.7102966309
KLHM,38.90919876098633,-121.35099792480469
KLMO,40.1637001,-105.163002
KPVG,36.7802009583,-76.44879913330001
L52,35.10139846801758,-120.62200164794922
KSFZ,41.9207992554,-71.49140167239999
KSUA,27.18169975,-80.22109985
KLFT,30.20529938,-91.98760223
KMLU,32.51089859008789,-92.0376968383789
KCOU,38.81809997558594,-92.21959686279297
KPIR,44.38270187,-100.2860031
KROW,33.30160140991211,-104.53099822998047
KRUT,43.52939987,-72.94960022
KUAO,45.247100830078125,-122.7699966430664
KGLD,39.37060165,-101.6989975
KEED,34.7663002014,-114.623001099
KPNE,40.08190155,-75.01059723
KPVU,40.219200134277,-111.72299957275
KRVS,36.039600372314,-95.984596252441
KARB,42.2229995728,-83.74559783939999
KI69,39.07839966,-84.21019745
KBDU,40.0393981934,-105.225997925
KCGC,28.867300033569336,-82.57129669189453
KDXR,41.371498107899995,-73.48220062259999
KL06,36.463799,-116.880997
KDRO,37.1515007019,-107.753997803
KFIT,42.554100036621094,-71.75900268554688
KFLD,43.7711982727,-88.48840332030001
KMKY,25.9950008392,-81.6725006104
KXFL,29.4673996,-81.20629883
KPAN,34.256801605225,-111.33899688721
K0Q5,40.0275993347168,-124.072998046875
S43,47.90819931,-122.1050034
6B6,42.46049880981445,-71.51789855957031
KDBQ,42.40200043,-90.70950317
KAEX,31.32740020751953,-92.54979705810547
KGCK,37.9275016785,-100.723999023
KHRL,26.228500366210938,-97.65440368652344
KLBE,40.27590179,-79.40480042
KMOT,48.2593994140625,-101.27999877929688
KRKS,41.59420013,-109.0650024
KAGC,40.354400634765625,-79.9301986694336
KCXO,30.3518009186,-95.4144973755
KHUT,38.0654983521,-97.86060333250002
KALS,37.434898,-105.866997
PAMR,61.2135009765625,-149.843994140625
KBCE,37.706401825,-112.144996643
KCOE,47.77429962,-116.8199997
KFMN,36.741199493399996,-108.230003357
KHYI,29.8927001953125,-97.86299896240234
KWWD,39.008499145500004,-74.9083023071
KINW,35.021900177,-110.722999573
KGKY,32.66389846801758,-97.09429931640625
KL45,35.32479858,-118.9960022
L18,33.35419845581055,-117.2509994506836
KWHP,34.2593002319,-118.413002014
KANE,45.14500046,-93.21140289
KCNY,38.75500107,-109.7549973
KSFM,43.393901824951,-70.708000183105
KGKT,35.85779953,-83.52870178219999
KSPG,27.765100479125977,-82.62699890136719
KERI,42.0831270134,-80.1738667488
KMHK,39.14099884033203,-96.6707992553711
KPAH,37.06079864501953,-88.7738037109375
KCLM,48.120201110839844,-123.5
KILG,39.67869949,-75.60649872
KAFW,32.9875984192,-97.31880187990001
KHKY,35.74110031,-81.38950348
KCVO,44.49720001,-123.2900009
KBFM,30.626800537100003,-88.06809997559999
KBRD,46.39830017,-94.13809967
KEFD,29.607299804700002,-95.1587982178
KENW,42.59569931,-87.92780304
KLOU,38.2280006409,-85.6636962891
KSSF,29.336999893188,-98.471099853516
KTPH,38.06019974,-117.086998
KTOP,39.068698883057,-95.622497558594
KENV,40.7187004089,-114.03099823
KVPC,34.12310028076172,-84.84870147705078
CDK,29.1352567648,-83.0483901501
KGVL,34.27259827,-83.8302002
KGOO,39.2239990234375,-121.00299835205078
KGXY,40.4374008179,-104.633003235
KDKX,35.96390151977539,-83.8739013671875
KLLR,39.262001037597656,-123.75399780273438
KLSN,37.06290054,-120.8690033
KMMH,37.62409973,-118.8379974
KMTP,41.076499938964844,-71.9207992553711
K7B2,42.3280983,-72.61139679
KIXD,38.8308982849,-94.890296936
KOVE,39.487800598145,-121.62200164795
SZP,34.34719849,-119.060997
KIZA,34.60680008,-120.0759964
KSHD,38.2638015747,-78.8964004517
KWST,41.3496017456,-71.8033981323
KABY,31.535499572753906,-84.19450378417969
KFLO,34.18539810180664,-79.7238998413086
PAKT,55.35559845,-131.7140045
KMEI,32.33259963989258,-88.75189971923828
KPLN,45.57089996,-84.79669952
KSBY,38.34049987792969,-75.51029968261719
KART,43.99190139770508,-76.02169799804688
KEWB,41.67610168457031,-70.95690155029297
KLCK,39.813801,-82.927803
KYNG,41.26070023,-80.67910004
KTCL,33.220600128174,-87.611396789551
KINT,36.13370132446289,-80.22200012207031
KMYV,39.09780121,-121.5699997
KSBD,34.0954017639,-117.23500061
KS03,42.190299987799996,-122.661003113
KBCT,26.3784999847,-80.1076965332
KCPS,38.570701599100005,-90.1561965942
KCXP,39.192199707,-119.73400116
KCLS,46.676998138399995,-122.983001709
KJQF,35.387798,-80.709099
KCTY,29.6354999542,-83.10479736330001
KEDU,38.53150177001953,-121.78600311279297
KHTO,40.95959854,-72.25180054
KJKA,30.29050064,-87.67179871
KHDN,40.48120117,-107.2180023
KLXT,38.95970154,-94.37139893
K1O3,38.20240021,-121.2679977
KMQI,35.91899872,-75.69550323
KOMN,29.300600051879883,-81.11360168457031
KPHN,42.9109993,-82.52890015
KPTV,36.029598236084,-119.06300354004
K4SD,39.6674003601,-119.875999451
0Q3,38.2234992980957,-122.44999694824219
KAVQ,32.4095993042,-111.218002319
KJLN,37.151798248291016,-94.49829864501953
KDUJ,41.17829895,-78.8986969
KPIH,42.9098014831543,-112.59600067138672
KRDM,44.2541008,-121.1500015
KALO,42.557098388671875,-92.40029907226562
KADW,38.810799,-76.866997
KGYY,41.61629867553711,-87.41280364990234
KHQM,46.971199035599994,-123.93699646
KMFD,40.82139968869999,-82.5166015625
KSLE,44.90950012,-123.0029984
KGUP,35.511100769,-108.789001465
KSCH,42.852500915527,-73.928901672363
KBVY,42.584201812699995,-70.91649627689999
KBIH,37.3731002808,-118.363998413
KDMN,32.262298584,-107.721000671
KFDY,41.013500213600004,-83.66870117190001
KLEE,28.82309914,-81.80870056
KMTJ,38.509799957300004,-107.893997192
KCWA,44.7775993347,-89.6668014526
KONP,44.58039855957031,-124.05799865722656
KPUW,46.7439,-117.110001
KRME,43.23379898,-75.40699768
KISN,48.177898407,-103.641998291
K2O3,38.57849884033203,-122.43499755859375
KCXL,32.6694984436,-115.513000488
KTKI,33.17789841,-96.59049988
KFTG,39.785301208496094,-104.54299926757812
KGUC,38.53390121,-106.9329987
KHWO,26.001199722299997,-80.24069976810001
KX51,25.49920082,-80.5542984
KIMM,26.43320084,-81.40100098
KAFN,42.805099487300005,-72.0029983521
KUNU,43.42660141,-88.70320129
KS27,48.1786003112793,-114.30400085449219
KLKP,44.2644996643,-73.96189880370001
KLAA,38.069698333699996,-102.68800354
KMCD,45.86489868,-84.63729858
KJWN,36.18239974975586,-86.88670349121094
KUDD,33.748401641846,-116.27500152588
KANJ,46.47919846,-84.36840057
KE25,33.96889877,-112.7990036
KO41,38.67390060424805,-121.87200164794922
3U2,44.912215,-115.485433
KO43,39.0041007996,-119.157997131
KVPS,30.4832,-86.525398
KBPT,29.9507999420166,-94.02069854736328
KDEC,39.834598541259766,-88.8656997680664
KDHN,31.321300506591797,-85.44960021972656
KLCH,30.126100540161133,-93.22329711914062
KEWN,35.0730018616,-77.04290008539999
KTWF,42.48180008,-114.487999
KYKM,46.56819916,-120.5439987
KLAR,41.31209945678711,-105.67500305175781
KSUU,38.262699127197,-121.92700195312
KBMG,39.145999908447266,-86.61669921875
KEAR,40.72700119,-99.00679779
KSTJ,39.771900177002,-94.909698486328
KMIE,40.2422981262207,-85.3958969116211
KSWO,36.161201477051,-97.08570098877
KHYS,38.84220123,-99.27320099
KIKK,41.07139968869999,-87.8462982178
KMCW,43.157798767100005,-93.3312988281
KVEL,40.4408989,-109.5100021
KL70,34.504199981689,-118.31300354004
KADM,34.30301,-97.0196342
KAUO,32.61510086,-85.43399811
KBNG,33.9230995178,-116.850997925
KGVQ,43.03170013,-78.16760254
KBWD,31.793600082399998,-98.9564971924
KJZI,32.70090103149414,-80.00289916992188
KO05,40.28239822387695,-121.24099731445312
K06C,41.9892997742,-88.1011962891
KTZR,39.90119934082031,-83.13690185546875
KESN,38.8041992188,-76.06900024410001
X01,25.8486995697,-81.3900985718
KT82,30.243200302124023,-98.9092025756836
KGLE,33.651401519800004,-97.1969985962
KGEU,33.52690124511719,-112.29499816894531
KIWS,29.818199157699997,-95.67259979250001
KEYE,39.830699920654,-86.294403076172
KIYK,35.65879822,-117.8300018
K09J,31.07449913,-81.42780304
K20N,41.9852981567,-73.96410369870001
KX14,26.74419975,-81.43260193
KJYO,39.077999,-77.557503
KW45,38.667098999,-78.5006027222
KHQZ,32.74700164794922,-96.53040313720703
KC29,43.11429977416992,-89.53150177001953
K44N,41.70740128,-73.73799896
KMGJ,41.50999832,-74.26460266
KBAZ,29.704500198364258,-98.04219818115234
KUUU,41.5323982239,-71.28150177
KOUN,35.2456,-97.472099
KSUT,33.9292984,-78.07499695
KO27,37.75630188,-120.8000031
KOJC,38.84759903,-94.73760223
KN66,42.52470016,-75.06439972
KPSF,42.42679977416992,-73.29290008544922
KRGK,44.589401,-92.485001
KFCI,37.40650177,-77.52500153
KOFP,37.70899963,-77.43669891
KCPU,38.14609909057617,-120.64800262451172
K0G7,42.88359832763672,-76.78109741210938
0Q9,38.2577018737793,-122.43399810791016
KSBS,40.5163002,-106.8659973
KS21,43.8763008118,-121.45300293
KTOC,34.59379959,-83.29579926
KVCV,34.597499847399995,-117.383003235
KOKV,39.14350128,-78.14440155
KWDR,33.98289871,-83.66739655
KCGX,41.85879898071289,-87.60790252685547
KABR,45.449100494384766,-98.42179870605469
KCEC,41.78020096,-124.2369995
KMCN,32.69279861450195,-83.64920043945312
KMSS,44.93579864501953,-74.84559631347656
KMSL,34.74530029,-87.61019897
KUIN,39.94269943,-91.19460297
KBFF,41.87400055,-103.5960007
KSTC,45.546600341796875,-94.05989837646484
KTXK,33.45370101928711,-93.99099731445312
KTUP,34.26810073852539,-88.7698974609375
KLBL,37.0442009,-100.9599991
KIRK,40.09349822998047,-92.5448989868164
KFOE,38.950901031499995,-95.66359710690001
KLOZ,37.0821990967,-84.08489990230001
KMQY,36.0089988708,-86.5201034546
PAED,61.250999450683594,-149.8070068359375
KEKA,40.803398132299996,-124.112998962
KGCC,44.348899841299996,-105.539001465
KLWS,46.3745002746582,-117.01499938964844
KLFK,31.2339992523,-94.75
KOLS,31.417699813842773,-110.8479995727539
KTTD,45.54940032959,-122.40100097656
KRMG,34.3506011963,-85.15799713130001
KDLS,45.6184997559,-121.166999817
KFFC,33.3572998046875,-84.5718002319336
KS50,47.327701568603516,-122.22699737548828
KBVO,36.76250076,-96.01119995
KBLM,40.18690109,-74.12490082
KEKY,33.31290054,-86.92590332
KIGQ,41.5349006652832,-87.52950286865234
KCPM,33.8899993896,-118.244003296
KP08,32.9359016418457,-111.427001953125
KDWA,38.57910156,-121.8570023
KDKB,41.93370056,-88.70570374
KDED,29.06699944,-81.28379822
